,url,product_code,tltle,price_discount,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
753,https://winestyle.ru/products/Delasy-Botanica-Vermouth-Rosso.html,Артикул: в193734,"""Delasy"" Botanica Vermouth Rosso, 1 литр",,869 ₽,in_stock,15 %,Деласи,Белые сорта винограда,Россия; Краснодарский край,Вермут; Сладкое,среднее,1 л,умеренное,Alvisa Alcohol Group,http://www.alvisa.ru/,аперитив; дижестив; лед; коктейли,8–10 °С,вишня; травы; яркий; насыщенный/интенсивный; горьковатый; гранат; щедрый,wine,,,,,,,
754,https://winestyle.ru/products/More-Solnce-Merlot.html,Артикул: в179295,"""More Solnce"" Merlot, 750 мл",,489 ₽,in_stock,12 %,Море Солнце,Мерло,Россия; Крым; Евпатория,Красное; Сухое,лёгкое,0.75 л,насыщенное,Евпаторийский завод классических вин (ЕЗКВ),http://ezkv.wine,мясо; свинина; аперитив; красное мясо; паста; сыры,14–16 °C,специи/пряности; дуб; травы; спелые фрукты; округлый; приятный; сбалансированный; долгий/продолжительный; изысканный/элегантный; кислинка,wine,,,,,,,
755,https://winestyle.ru/products/Alvisa-Gusto-Red-Dry.html,Артикул: в225272,"""Густо"" Красное сухое, 750 мл",,429 ₽,in_stock,12 %,Gusto,Молдова; Саперави,Россия; Дагестан,Красное; Сухое,среднее,0.75 л,насыщенное,Alvisa Alcohol Group,http://www.alvisa.ru/,красное мясо; сыры; закуски,16–18 °С,фруктовый; округлый; приятный; сбалансированный; терпкий; долгий/продолжительный,wine,,,,,,,
756,https://winestyle.ru/products/Winepark-Cabernet-Franc-2021.html,Артикул: в234624,"""Вайнпарк"" Каберне Фран, 2021, 750 мл",,3 710 ₽,in_stock,13.9 %,Winepark,Каберне Фран,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,ООО Горизонт-Сервис,,мясо; сыры,16–18 °С,свежий; ягоды; пряный/острый; приятный; сбалансированный; долгий/продолжительный; изысканный/элегантный; гибкий,wine,https://winepark.ru/,,,,,,
757,https://winestyle.ru/products/Vysokij-Bereg-Aligote-2023.html,Артикул: в239926,"""Vysokij Bereg"" Aligote, 2023, 750 мл",699 ₽,1 139 ₽,in_stock,12.5 %,Высокий Берег,Алиготе,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,аперитив; морепродукты/дары моря; салат; закуски,8 °С,фруктовый; цветочный; свежий; сочный; сухой; приятный; сбалансированный; гармоничный,wine,https://vysokiyberegwine.ru,,,,,,
758,https://winestyle.ru/products/Agora-Yachting-Pinot-Grigio-Reserve.html,Артикул: в190838,"""Агора"" Яхтинг, Пино Гриджио Резерв, 750 мл",,959 ₽,in_stock,12 %,Agora,Пино Гриджио,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Фотисаль,https://www.fotisal.ru,рыба; белое мясо; паста; ризотто,10-12 °С,древесный; округлый; мягкий; освежающий,wine,,,,,,,
759,https://winestyle.ru/products/Chateau-de-Talu-Oenologist-2020.html,Артикул: в244642,"""Шато де Талю"" Энолог, 2020, 750 мл",,5 690 ₽,in_stock,15 %,,Каберне Совиньон,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,насыщенное,Chateau de Talu,http://chateaudetalu.ru/,мясо; дичь; утка; стейк; мясные закуски; мясо под соусом,16–18 °С,фруктовый; ягоды; пряный/острый; округлый; мягкий; насыщенный/интенсивный; сбалансированный; долгий/продолжительный; бархатистый,wine,,,,,,,
760,https://winestyle.ru/products/Agora-Muskat-Rkatsiteli.html,Артикул: в203947,"""Агора"" Мускат Ркацители, 750 мл",,699 ₽,in_stock,12 %,Agora,Мускат; Ркацители,Россия; Крым,Белое; Полусладкое,среднее,0.75 л,светлое,Фотисаль,https://www.fotisal.ru,рыба; белое мясо; десерты; выпечка; фруктовый десерт,10–12 °C,фруктовый; пряный/острый; округлый; мягкий; приятный; сбалансированный; гармоничный; сладковатый; изящный,wine,,,,,,,
761,https://winestyle.ru/products/Vinzavod-Yurovskiy-Muscat-Tetra-Pak.html,Артикул: в196514,"Vinzavod Yurovskiy, Muscat, Tetra Pak, 1 литр",,309 ₽,in_stock,12 %,,Мускат,Россия; Краснодарский край,Белое; Полусладкое,лёгкое,1 л,светлое,Винзавод Юровский,https://винзавод-юровский.рф,рыба; белое мясо; восточная кухня; выпечка; фруктовый десерт,10–12 °С,фруктовый; виноград; легкое; приятный; гармоничный; сладковатый,wine,,,,,,,
762,https://winestyle.ru/products/Chateau-le-Grand-Vostock-Grand-Karsov-White.html,Артикул: в238710,"Шато ле Гран Восток, ""Гран Карсов"" Белое, 750 мл",,5 490 ₽,in_stock,14 %,,Шардоне,Россия; Краснодарский край,Белое; Сухое,полнотелое,0.75 л,светлое,Chateau le Grand Vostock,http://grandvostock.ru/,птица; рыба; белое мясо,10–12 °С,фруктовый; мед; сухой; округлый; полный; мягкий; приятный; сбалансированный; долгий/продолжительный; маслянистый,wine,,,,,,,
763,https://winestyle.ru/products/Suhaya-Gora-Rose.html,Артикул: в193656,"""Suhaya Gora"" Rose, 750 мл",,759 ₽,in_stock,12 %,Сухая Гора,Сира; Каберне Совиньон,Россия; Краснодарский край,Розовое; Сухое,лёгкое,0.75 л,светлое,Сорт/ООО Сухая Гора,https://sort.wine,рыба; морепродукты/дары моря; закуски; ягодный десерт,8–10 °С,фруктовый; сочный; ягоды; легкое; яркий; сбалансированный; терпкий; сладковатый; пикантный,wine,,,,,,,
764,https://winestyle.ru/products/Legendy-Temryuka-Viorika-Muscat.html,Артикул: в219246,"""Legendy Temryuka"" Viorika-Muscat, 750 мл",,349 ₽,in_stock,10.8 %,Легенды Темрюка,Виорика; Мускат,Россия; Краснодарский край,Белое; Полусладкое,лёгкое,0.75 л,светлое,Долина,https://www.dolina-wine.ru/,рыба; морепродукты/дары моря; азиатская кухня; фруктовый десерт; острые/пряные блюда,8–10 °C,фруктовый; мускатный орех; легкое; мягкий; приятный; сбалансированный; сладковатый,wine,,,,,,,
765,https://winestyle.ru/products/Tamania-per-Polpo.html,Артикул: в243298,"""Тамания"" к Осьминогу, 750 мл",,369 ₽,in_stock,12 %,Tamania,Шардоне; Саперави; Цитронный Магарача,Россия; Краснодарский край,Розовое; Полусухое,лёгкое,0.75 л,светлое,Южная Винная Компания (ЮВК),http://swcrussia.com/,рыба; морепродукты/дары моря; салат; мясные закуски,10–12 °С,свежий; ягоды; цитрусовые; персик; приятный; сбалансированный; терпкий; сладковатый; кислинка; сложный; глубокий,wine,,,,,,,
766,https://winestyle.ru/products/Sokrovishcha-Kryma-Saperavi-Merlot-Semi-Sweet.html,Артикул: в165275,"""Sokrovishcha Kryma"" Saperavi Merlot Semi-Sweet, 1.5 литра",,1 039 ₽,in_stock,12 %,Сокровища Крыма,Саперави; Мерло,Россия; Крым,Красное; Полусладкое,лёгкое,1.5 л,насыщенное,Фотисаль,https://www.fotisal.ru,сыры; закуски; десерты; овощи; выпечка,14–16 °С,фруктовый; ягоды; легкое; мягкий; приятный; сладковатый; бархатистый,wine,,,,,,,
767,https://winestyle.ru/products/Agrolain-Mountain-Eagle-White-Blend-2022.html,Артикул: в217204,"Agrolain, ""Mountain Eagle"" White Blend, 2022, 750 мл",,1 249 ₽,in_stock,11.5 %,,Вионье; Рислинг; Семильон,Россия; Дагестан; Дербент,Белое; Сухое,среднее,0.75 л,светлое,Агролайн,https://oooagrolain.ru/,аперитив; пицца; закуски,8-10 °C,фруктовый; свежий; черешня; мягкий; нежный,wine,,,,,,,
768,https://winestyle.ru/products/Sort-Chardonnay.html,Артикул: в141837,"""Sort"" Chardonnay, 750 мл",,769 ₽,in_stock,14 %,,Шардоне,Россия; Краснодарский край,Белое; Сухое,,0.75 л,светлое,Сорт/ООО Сухая Гора,https://sort.wine,птица; рыба; белое мясо; морепродукты/дары моря; салат; грибы; овощи; паштет; сливочный соус,8-10 °C,фруктовый; свежий; плотный; сбалансированный; бодрящий,wine,,,,,,,
769,https://winestyle.ru/products/Tagauri-Saperavi.html,Артикул: в125395,"""Tagauri"" Saperavi, 750 мл",,499 ₽,in_stock,12 %,Тагаури,Саперави,Россия; Краснодарский край,Красное; Сухое,лёгкое,0.75 л,насыщенное,Олимп,https://olimpwine.ru,мясо; дичь; красное мясо; пирог; тушеное мясо; грузинская кухня,16-18 °С,легкое; гармоничный; бархатистый,wine,,,,,,,
770,https://winestyle.ru/products/Kimmeria-Chardonnay-Export.html,Артикул: в163389,"""Kimmeria"" Chardonnay Export, 750 мл",,479 ₽,in_stock,13 %,Киммерия,Шардоне,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Driada Group,http://www.driada-wine.com,рыба; белое мясо; морепродукты/дары моря,10–12 °C,фруктовый; свежий; пряный/острый; сухой; мягкий; приятный; сбалансированный,wine,,,,,,,
771,https://winestyle.ru/products/Rem-Akchurin-Muscat-2021.html,Артикул: в199025,"""Рем Акчурин"" Мускат, 2021, 750 мл",,2 490 ₽,in_stock,11.5 %,Rem Akchurin,Мускат,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Сатера,http://essewine.com,аперитив; морепродукты/дары моря; сыры; десерты; фрукты,10–12 °С,свежий; минералы; цитрусовые; сухой; сбалансированный; чистый; гладкий,wine,https://akchurinwinery.ru,,,,,,
772,https://winestyle.ru/products/Alma-Valley-Kokur-2021.html,Артикул: в198674,"""Альма Валей"" Кокур, 2021, 750 мл",,1 529 ₽,in_stock,14 %,,Кокур,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Alma Valley,http://alma-valley.ru/,рыба; аперитив; морепродукты/дары моря,10–12 °С,фруктовый; свежий; мед; мягкий; сбалансированный; гармоничный; горьковатый,wine,,,,,,,
773,https://winestyle.ru/products/Alma-Valley-Reserve-Chardonnay.html,Артикул: в231854,"""Альма Валей"" Резерв Шардоне, 750 мл",,2 630 ₽,in_stock,13 %,,Шардоне,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Alma Valley,http://alma-valley.ru/,рыба; белое мясо; морепродукты/дары моря,9-12 °С,фруктовый; приятный; сбалансированный; кислинка,wine,,,,,,,
774,https://winestyle.ru/products/Tristoria-Appellation-Cabernet-Sauvignon-Syrah-2021.html,Артикул: в202984,"Tristoria, ""Appellation"" Cabernet Sauvignon-Syrah, 2021, 750 мл",,679 ₽,in_stock,12.2 %,Тристория; Аппелласьон,Каберне Совиньон; Сира,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Новотерра,,утка; печень; шашлык; мясо под соусом; овощи гриль; плов,18–20 °С,свежий; пряный/острый; сухой; древесный; темные ягоды; насыщенный/интенсивный; приятный; сбалансированный; черемуха,wine,,,,,,,
775,https://winestyle.ru/products/Skalistyj-Bereg-Cabernet-Franc-2022.html,Артикул: в246408,"""Skalistyj Bereg"" Cabernet Franc, 2022, 750 мл",,5 150 ₽,in_stock,15 %,Скалистый берег,Каберне Фран,Россия; Краснодарский край,Красное; Сухое,полнотелое,0.75 л,тёмное,Скалистый берег,http://skbereg.ru,мясо; дичь; мясные закуски; зрелые/выдержанные сыры; горячие блюда,16-18 °С,ягоды; специи/пряности; пряный/острый; кофе; перец; приятный; сбалансированный; долгий/продолжительный; изысканный/элегантный,wine,,10 лет,,,,,
776,https://winestyle.ru/products/Makitra-Chardonnay-750.html,Артикул: в249895,"""Makitra"" Chardonnay, 750 мл",,389 ₽,in_stock,12 %,Макитра,Шардоне,Россия; Краснодарский край,Белое; Сухое,лёгкое,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,рыба; морепродукты/дары моря; молодые сыры; холодные закуски,12–14 °С,фруктовый; цветочный; сухой; мягкий; кислинка; тонкий; изящный,wine,,,,,,,
777,https://winestyle.ru/products/Chateau-Pinot-Dikari-Chardonnay.html,Артикул: в165560,"Chateau Pinot, ""Dikari"" Chardonnay, 750 мл",,2 390 ₽,in_stock,12.5 %,Дикари,Шардоне,Россия; Краснодарский край,Белое; Сухое,лёгкое,0.75 л,светлое,Chateau Pinot,https://chateau-pinot.ru,птица; рыба; белое мясо; морепродукты/дары моря; морская рыба; рыба в соусе,8–10 °C,ваниль; свежий; цитрусовые; легкое; кокос; гармоничный; сливочный; изящный,wine,,,,,,,
778,https://winestyle.ru/products/Agrolain-Mountain-Eagle-Antey-2021.html,Артикул: в207600,"""Маунтен Игл"" Антей, 2021, 750 мл",,2 120 ₽,in_stock,13 %,Mountain Eagle,Антей Магарача,Россия; Дагестан; Дербент,Красное; Сухое,среднее,0.75 л,тёмное,Агролайн,https://oooagrolain.ru/,мясо; дичь; жареное мясо; паста; мясо на гриле; мясные закуски; зрелые/выдержанные сыры,16–18 °С,фруктовый; пряный/острый; округлый; сбалансированный; долгий/продолжительный; тонкий,wine,,,,,,,
779,https://winestyle.ru/products/Sikory-Pinot-Noir-Family-Reserve-2022.html,Артикул: в242592,"Sikory, Pinot Noir ""Family Reserve"", 2022, 750 мл",,4 890 ₽,in_stock,14 %,,Пино Нуар,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Имение Сикоры,http://www.sikory.ru/,мясо; утка; сыры; гриль; стейк; паштет; твердые сыры; пряно-острые блюда из птицы и мяса,16–18 °С,фруктовый; ваниль; пряный/острый; округлый; сбалансированный; бархатистый; тонкий; стойкий,wine,,,,,,,
780,https://winestyle.ru/products/Chateau-Cotes-de-Saint-Daniel-21-2022.html,Артикул: в227596,"Шато Кот де Сан Даниль, ""21"", 2022, 750 мл",,1 919 ₽,in_stock,12 %,,Бастардо Магарачский,Россия; Крым,Красное; Сухое,среднее,0.75 л,тёмное,Chateau Cotes de Saint Daniel/Chateau Ay-Daniel,,мясо; индейка; рагу; твердые сыры; лазанья; рататуй,14–16 °С,фруктовый; свежий; приятный; сбалансированный; терпкий; долгий/продолжительный,wine,,,,,,,
781,https://winestyle.ru/products/Loco-Cimbali-Winery-Pinot-Meunier-2023.html,Артикул: в244661,"Локо Чимбали Вайнери, Пино Менье, 2023, 750 мл",,1 970 ₽,in_stock,11.5 %,Loco Cimbali,Пино Менье,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Золотая Балка,http://balaklavawine.ru,мясо; дичь; жареное мясо; сыры; говядина; оленина; баранина; зрелые/выдержанные сыры,10–12 °С,фруктовый; ягоды; мягкий; округлые танины; долгий/продолжительный; шелковистый,wine,,,,,,,
782,https://winestyle.ru/products/Raevskoe-Genesis-Red-Blend-2021.html,Артикул: в236433,"Raevskoe, ""Genesis"" Red Blend, 2021, 750 мл",,2 700 ₽,in_stock,13 %,Раевское; Генезис,Каберне Совиньон; Карменере; Пти Вердо; Темпранильо; Одесский Черный,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Мысхако,https://myskhako.ru/,мясо; сыры; шашлык; мясные закуски; кавказская кухня,14–18°С,фруктовый; древесный; округлый; полный; сбалансированный; долгий/продолжительный; бальзамико; тонкий,wine,,,,,,,
783,https://winestyle.ru/products/Chateau-Le-Grand-Vostock-Sauvignon-Blanc-Reserve.html,Артикул: в238106,"Шато Ле Гран Восток, Совиньон Блан Резерв, 750 мл",,1 260 ₽,in_stock,13.5 %,,Совиньон Блан,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Chateau le Grand Vostock,http://grandvostock.ru/,белое мясо; салат; козий сыр,10–12 °С,фруктовый; сочный; специи/пряности; ананас; лайм; крыжовник; освежающий; долгий/продолжительный; цедра,wine,,,,,,,
784,https://winestyle.ru/products/Omega-Bay-Sauvignon.html,Артикул: в73020,"""Omega Bay"" Sauvignon, 750 мл",,769 ₽,in_stock,11 %,Валерий Захарьин; Бухта Омега,Совиньон зеленый,Россия; Крым,Белое; Сухое,лёгкое,0.75 л,светлое,Interfin,http://interfin-wine.com,рыба; аперитив; морепродукты/дары моря; закуски,10–12 °С,сбалансированный; чистый; освежающий,wine,https://valeryzaharin.com/,,,,,,
785,https://winestyle.ru/products/Antico-Italiano-Rosso-Secco.html,Артикул: в142157,"""Антико Итальяно"" Красное Сухое, 700 мл",,449 ₽,in_stock,12 %,Antico Italiano,Красные сорта винограда,Россия; Краснодарский край,Красное; Сухое,среднее,0.7 л,тёмное,Олимп,https://olimpwine.ru,мясо; сыры; мясные закуски,16–18 °С,фруктовый; ягоды; мягкий; приятный; сбалансированный; долгий/продолжительный,wine,,,,,,,
786,https://winestyle.ru/products/Fanagoria-NR-Cabernet-375.html,Артикул: в59427,"Fanagoria, ""NR"" Cabernet, 0.375 литра",,239 ₽,in_stock,14 %,Фанагория; Номерной резерв,Каберне Совиньон,Россия; Краснодарский край,Красное; Сухое,среднее,375 мл,умеренное,Фанагория,http://www.fanagoria.ru/,мясо; дичь; сыры; жареное красное мясо; зрелые/выдержанные сыры,14–16 °С,ваниль; специи/пряности; красные фрукты; мягкий; сбалансированный; долгий/продолжительный; бархатистый,wine,,,,,,,
787,https://winestyle.ru/products/Shary-Kolduna-Blush.html,Артикул: в151652,"""Shary Kolduna"" Blush, 750 мл",,1 460 ₽,in_stock,13 %,Шары Колдуна,Пино Гри,Россия; Краснодарский край,Розовое; Сухое,лёгкое,0.75 л,бледное,Chateau Pinot,https://chateau-pinot.ru,птица; рыба; аперитив; салат; закуски,8–10 °С,цветочный; свежий; красные ягоды; персик; нектарин; мягкий; приятный; тонкий,wine,,,,,,,
788,https://winestyle.ru/products/Chateau-le-Grand-Vostock-Chardonnay.html,Артикул: в78226,"Шато ле Гран Восток, Шардоне, 750 мл",,779 ₽,in_stock,13.5 %,,Шардоне,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Chateau le Grand Vostock,http://grandvostock.ru/,рыба; морепродукты/дары моря; курица; сыры; мягкие сыры; рыба-гриль,10–12 °С,ваниль; свежий; травы; цитрусовые; мягкий; сбалансированный; чистый,wine,,,,,,,
789,https://winestyle.ru/products/Solnechnaya-Dolina-Saperavi-Solnechnoj-Doliny.html,Артикул: в101422,"Solnechnaya Dolina, ""Saperavi Solnechnoj Doliny"", 750 мл",,819 ₽,in_stock,13.5 %,,Саперави; Кефесия,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Солнечная Долина,http://sunvalley1888.ru/,мясо; сыры; горячие блюда; колбасные изделия,14-16 °С,фруктовый; перец; долгий/продолжительный; пикантный; бархатистый,wine,,,,,,,
790,https://winestyle.ru/products/Fanagoria-Zero-Rose.html,Артикул: в224997,"Fanagoria, ""Zero"" Rose, 750 мл",,399 ₽,in_stock,Безалкогольное - 0.0%,,Красные сорта винограда,Россия; Краснодарский край,Игристый винный напиток; Полусладкое,лёгкое,0.75 л,светлое,Фанагория,http://www.fanagoria.ru/,десерты; выпечка; напитки на каждый день; коктейли,8–10 °C,свежий; ягоды; приятный; сбалансированный; гармоничный,wine,,,,,,,
791,https://winestyle.ru/products/Denisov-Winery-Rose-Golodrigi-2023.html,Артикул: в245839,"Денисов Вайнери, Розе Голодриги, 2023, 750 мл",,1 309 ₽,in_stock,10 %,,Рубин Голодриги; Левокумский,Россия,Розовое; Сухое,лёгкое,0.75 л,умеренное,Denisov Winery,,мясо; рыба; морепродукты/дары моря; пицца; паста; брускетта; молодые сыры; средиземноморская кухня; козий сыр; овечий сыр,10–12 °С,свежий; цитрусовые; смородина; лесные ягоды; яркий; леденцы; приятный; гармоничный; освежающий,wine,,,,,,,
792,https://winestyle.ru/products/Yaiyla-Riesling-Orange-2022.html,Артикул: в225450,"""Яйла"" Рислинг Оранж, 2022, 750 мл",,3 450 ₽,in_stock,12.5 %,Yaiyla,Рислинг,Россия; Крым; Севастополь,Оранжевое; Сухое,среднее,0.75 л,умеренное,Yaiyla​ Urban Winery,http://yaiyla.ru,мясо; деликатесы; морепродукты/дары моря; универсальное вино,8–10 °С,свежий; сухофрукты; терпкий; долгий/продолжительный; сложный; дрожжи,wine,http://yaiyla.ru/,,,,,,
793,https://winestyle.ru/products/Chateau-Cotes-de-Saint-Daniel-Forte-2016.html,Артикул: в196017,"Шато Кот де Сан Даниль, ""Форте"" (""Могучее""), 2016, 750 мл",,3 899 ₽,in_stock,18.5 %,,Каберне Совиньон,Россия; Крым; Ялта,Крепленое; Сладкое,среднее,0.75 л,тёмное,Chateau Cotes de Saint Daniel/Chateau Ay-Daniel,,десерты; дижестив; фондю; выпечка; торты; шоколад; сигара,18 °С,фруктовый; шоколад; дуб; пряный/острый; сладкий; мягкий; теплый; бархатистый,wine,,,,,,,
794,https://winestyle.ru/products/Phantom-Krasnostop-Zolotovskiy-Cabernet-Sauvignon-30-70-2018.html,Артикул: в173696,"""Phantom"" Krasnostop Zolotovskiy/Cabernet Sauvignon 30/70, 2018, 750 мл",,11 490 ₽,in_stock,14 %,Фантом,Каберне Совиньон; Красностоп Золотовский,Россия; Ростовская область; Константиновский район,Красное; Сухое,полнотелое,0.75 л,тёмное,Винодельня Ведерниковъ,http://www.vedernikovwine.ru/,мясо; дичь; жареное мясо; сыры; говядина; оленина; баранина; мясо диких животных,15–18 °С,фруктовый; пряный/острый; насыщенный/интенсивный; терпкий; долгий/продолжительный; теплый; танинный; щедрый,wine,,,,,,,
795,https://winestyle.ru/products/Fanagoria-Hundred-Shades-of-Red-Pinot-Noir-2022.html,Артикул: в246577,"Fanagoria, ""Hundred Shades of Red"" Pinot Noir, 2022, 750 мл",,2 290 ₽,in_stock,13.5 %,100 оттенков красного,Пино Нуар,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,насыщенное,Фанагория,http://www.fanagoria.ru/,дичь; рыба; пицца; паста; грибы; мясо на гриле; мясные закуски,16–18 °С,фруктовый; пряный/острый; округлый; полный; стойкий,wine,,,,,,,
796,https://winestyle.ru/products/Black-Sea-Collection-Cabernet-Sauvignon.html,Артикул: в186850,"""Блэк Си Коллекшн"" Каберне Совиньон, 750 мл",,680 ₽,in_stock,13 %,Black Sea Collection,Каберне Совиньон,Россия; Краснодарский край,Красное; Полусладкое,среднее,0.75 л,насыщенное,Кубань-Вино,http://kuban-vino.ru/,мясо; сыры; выпечка; фруктовый десерт,14–16 °С,фруктовый; ягоды; пряный/острый; мягкий; насыщенный/интенсивный; приятный; сбалансированный; гармоничный; сладковатый; нежный,wine,,,,,,,
797,https://winestyle.ru/products/Sober-Head-Rkatsiteli-2023.html,Артикул: в242402,"""Sober Head"" Rkatsiteli, 2023, 750 мл",,739 ₽,in_stock,13 %,Трезвая Голова,Ркацители,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Собер Баш,http://soberbashvino.ru,птица; рыба; белое мясо; салат; сыры,10–12 °С,свежий; минералы; лимон; сухой; приятный; гармоничный; цедра,wine,,,,,,,
798,https://winestyle.ru/products/Ferrum-Winery-Riesling-2022.html,Артикул: в221274,"Феррум Вайнери, Рислинг, 2022, 750 мл",,2 850 ₽,in_stock,11.2 %,,Рислинг,Россия; Ставропольский край,Белое; Сухое,лёгкое,0.75 л,светлое,Ferrum Winery,,свинина; салат; курица; молодые сыры; жареная рыба,10 °С,минералы; известь/мел; цитрусовые; абрикос; яркий; приятный; сбалансированный; сливочный; долгий/продолжительный; обволакивающий,wine,,,,,,,
799,https://winestyle.ru/products/Tristoria-La-Rosa-2021.html,Артикул: в211762,"""Tristoria"" La Rosa, 2021, 750 мл",,1 430 ₽,in_stock,13.7 %,Тристория; Art,Каберне Совиньон,Россия; Краснодарский край,Розовое; Сухое,среднее,0.75 л,умеренное,Новотерра,,рыба; аперитив; морепродукты/дары моря; закуски; овощи,10–12 °С,клубника/земляника; яблоки; округлый; сбалансированный; чай; джем; долгий/продолжительный; портвейн,wine,,,,,,,
800,https://winestyle.ru/products/Krinica-Arena-2021.html,Артикул: в246998,"Krinica, ""Arena"", 2021, 750 мл",,1 829 ₽,in_stock,13.6 %,,Сира; Каберне Совиньон; Марселан; Мурведр; Каберне Фран,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Винодельня Криница,https://krinitsa.wine,красное мясо; мясо на гриле,15–17 °С,ваниль; вишня; минералы; слива; пряный/острый; кожа; перец; черешня; какао; гвоздика; анис; мягкий; горьковатый; сладковатый,wine,,,,,,,
801,https://winestyle.ru/products/Nikolaev-Sons-Syrah-2021.html,Артикул: в241038,"""Николаев и Сыновья"" Сира, 2021, 750 мл",,4 590 ₽,in_stock,12 %,Nikolaev & Sons,Сира,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Лефкадия,https://lefkadia.wine,мясо; сыры; овощи гриль,14–16 °С,фруктовый; свежий; слива; сухой; кофе; мягкий; насыщенный/интенсивный; приятный; терпкий; долгий/продолжительный,wine,https://nsons.ru,,,,,,
802,https://winestyle.ru/products/Chemer-Vermouth-Rubino.html,Артикул: в235381,"""Чемер"" Вермут Рубино, 700 мл",,1 580 ₽,in_stock,18 %,Chemer,Красные сорта винограда; Белые сорта винограда,Россия,Вермут; Сладкое,полнотелое,0.7 л,тёмное,Гатчинский Спиртовой Завод,http://spirt-piter.ru,аперитив; лед; коктейли,8–12 °С,дуб; пряный/острый; орехи; виноград; плотный; яркий; насыщенный/интенсивный; приятный; долгий/продолжительный; горьковатый; полынь; танинный,wine,,,,,,,
803,https://winestyle.ru/products/Alma-Valley-Rislaner.html,Артикул: в230984,"""Альма Валей"" Рисланер, 750 мл",,1 180 ₽,in_stock,12.5 %,,Рисланер,Россия; Крым,Белое; Полусладкое,среднее,0.75 л,светлое,Alma Valley,http://alma-valley.ru/,птица; аперитив; сыры; закуски; фрукты,10–12 °С,цветочный; свежий; тропические фрукты; округлый; гармоничный; сладковатый; интригующий,wine,,,,,,,
804,https://winestyle.ru/products/Pavel-Shvets-Pinot-Noir-2022.html,Артикул: в243530,"""Павел Швец"" Пино Нуар, 2022, 750 мл",,5 790 ₽,in_stock,13 %,Uppa; Pavel Shvets,Пино Нуар,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,насыщенное,Uppa Winery,http://uppawinery.ru,утка; сыры; стейк; баранина; мясо на гриле; твердые сыры,16–18 °C,свежий; сочный; долгий/продолжительный; морошка; черноплодная рябина,wine,https://wine-pavelshvets.ru,5-7 лет,,,,,
805,https://winestyle.ru/products/Derbent-Wine-Company-Ehndemy-Cabernet-Sauvignon-2021.html,Артикул: в211751,"Derbent Wine Company, ""Ehndemy"" Cabernet Sauvignon, 2021, 750 мл",,2 020 ₽,in_stock,12.5 %,Эндемы,Каберне Совиньон,Россия; Дагестан; Дербент,Красное; Сухое,среднее,0.75 л,насыщенное,Дербентская Винодельческая Компания,https://derbentwine.ru,мясо; аперитив; говядина; дижестив; ягнятина; зрелые/выдержанные сыры,16–18 °С,фруктовый; округлый; полный; бальзамико; танинный; шелковистый; стойкий,wine,,,,,,,
806,https://winestyle.ru/products/Solnechnaya-Dolina-Sauvignon-2023.html,Артикул: в241563,"""Solnechnaya Dolina"" Sauvignon, 2023, 750 мл",,659 ₽,in_stock,13.5 %,,Совиньон зеленый,Россия; Крым,Белое; Сухое,среднее,0.75 л,бледное,Солнечная Долина,http://sunvalley1888.ru/,птица; рыба; курица; сыры; овощи; козий сыр; овечий сыр,10–12 °С,свежий; лимон; травы; плотный; крыжовник; сбалансированный; горьковатый,wine,,,,,,,
